ORDERNUMBER,QUANTITYORDERED,PRICEEACH,STATUS,PRODUCTLINE,PRODUCTCODE,COUNTRY
10238,47,62.45,Shipped,Classic Cars,S24_3371,Denmark
10253,24,52.66,Cancelled,Classic Cars,S24_3371,UK
10266,47,62.45,Shipped,Classic Cars,S24_3371,Italy
10276,20,61.23,Shipped,Classic Cars,S24_3371,USA
10287,20,67.97,Shipped,Classic Cars,S24_3371,Switzerland
10300,31,58.78,Shipped,Classic Cars,S24_3371,Germany
10310,38,56.94,Shipped,Classic Cars,S24_3371,Germany
10320,26,61.23,Shipped,Classic Cars,S24_3371,Sweden
10331,25,100,Shipped,Classic Cars,S24_3371,USA
10342,48,62.45,Shipped,Classic Cars,S24_3371,Australia
10355,44,62.45,Shipped,Classic Cars,S24_3371,Spain
10363,21,100,Shipped,Classic Cars,S24_3371,Finland
10378,46,41.54,Shipped,Classic Cars,S24_3371,Spain
10390,46,52.84,Shipped,Classic Cars,S24_3371,USA
10419,55,52.66,Shipped,Classic Cars,S24_3371,Austria
10106,31,52.6,Shipped,Vintage Cars,S24_3420,Italy
10119,20,72.98,Shipped,Vintage Cars,S24_3420,Austria
10131,29,59.18,Shipped,Vintage Cars,S24_3420,USA
10143,33,77.59,Shipped,Vintage Cars,S24_3420,USA
10155,34,55.89,Shipped,Vintage Cars,S24_3420,Finland
10167,32,63.12,Cancelled,Vintage Cars,S24_3420,Sweden
10178,27,73.64,Shipped,Vintage Cars,S24_3420,France
10186,21,69.04,Shipped,Vintage Cars,S24_3420,UK
10198,27,71.67,Shipped,Vintage Cars,S24_3420,Philippines
10209,36,77.59,Shipped,Vintage Cars,S24_3420,USA
10222,43,70.35,Shipped,Vintage Cars,S24_3420,USA
10249,25,69.7,Shipped,Vintage Cars,S24_3420,USA
10262,46,70.35,Cancelled,Vintage Cars,S24_3420,Spain
10274,24,72.33,Shipped,Vintage Cars,S24_3420,USA
10284,39,71.67,Shipped,Vintage Cars,S24_3420,Norway
10296,31,53.92,Shipped,Vintage Cars,S24_3420,Germany
10307,22,71.67,Shipped,Vintage Cars,S24_3420,USA
10316,47,76.93,Shipped,Vintage Cars,S24_3420,UK
10328,20,72.98,Shipped,Vintage Cars,S24_3420,Italy
10339,29,99.69,Shipped,Vintage Cars,S24_3420,Japan
10351,38,68.38,Shipped,Vintage Cars,S24_3420,UK
10361,34,100,Shipped,Vintage Cars,S24_3420,Australia
10373,46,66,Shipped,Vintage Cars,S24_3420,Finland
10386,35,63.76,Resolved,Vintage Cars,S24_3420,Spain
10398,34,71.67,Shipped,Vintage Cars,S24_3420,France
10400,38,57.2,Shipped,Vintage Cars,S24_3420,USA
10415,18,69.7,Disputed,Vintage Cars,S24_3420,Australia
10110,37,100,Shipped,Classic Cars,S24_3432,UK
10124,43,100,Shipped,Classic Cars,S24_3432,USA
10148,27,100,Shipped,Classic Cars,S24_3432,Australia
10161,30,100,Shipped,Classic Cars,S24_3432,Denmark
10172,22,98.51,Shipped,Classic Cars,S24_3432,USA
10182,49,100,Shipped,Classic Cars,S24_3432,USA
10192,46,100,Shipped,Classic Cars,S24_3432,USA
10204,48,91.02,Shipped,Classic Cars,S24_3432,USA
10212,46,87.81,Shipped,Classic Cars,S24_3432,Spain
10226,48,92.09,Shipped,Classic Cars,S24_3432,USA
10241,27,86.73,Shipped,Classic Cars,S24_3432,France
10267,43,100,Shipped,Classic Cars,S24_3432,USA
10279,48,100,Shipped,Classic Cars,S24_3432,Spain
10288,41,100,Shipped,Classic Cars,S24_3432,Singapore
10301,22,96.37,Shipped,Classic Cars,S24_3432,Norway
10311,46,92.09,Shipped,Classic Cars,S24_3432,Spain
10321,21,89.95,Shipped,Classic Cars,S24_3432,USA
10332,31,37.18,Shipped,Classic Cars,S24_3432,UK
10346,26,95.88,Shipped,Classic Cars,S24_3432,USA
10368,20,99.58,Shipped,Classic Cars,S24_3432,USA
10380,34,100,Shipped,Classic Cars,S24_3432,Spain
10407,43,86.73,On Hold,Classic Cars,S24_3432,USA
10420,26,100,In Process,Classic Cars,S24_3432,Australia
10105,50,79.67,Shipped,Vintage Cars,S24_3816,Denmark
10119,35,90.57,Shipped,Vintage Cars,S24_3816,Austria
10129,50,77.99,Shipped,Vintage Cars,S24_3816,UK
10143,23,80.51,Shipped,Vintage Cars,S24_3816,USA
10155,37,67.93,Shipped,Vintage Cars,S24_3816,Finland
10167,29,83.86,Cancelled,Vintage Cars,S24_3816,Sweden
10178,21,72.12,Shipped,Vintage Cars,S24_3816,France
10186,36,85.54,Shipped,Vintage Cars,S24_3816,UK
10197,22,86.38,Shipped,Vintage Cars,S24_3816,Spain
10209,22,89.73,Shipped,Vintage Cars,S24_3816,USA
10222,46,80.51,Shipped,Vintage Cars,S24_3816,USA
10248,23,76.31,Cancelled,Vintage Cars,S24_3816,USA
10262,49,87.21,Cancelled,Vintage Cars,S24_3816,Spain
10273,48,83.02,Shipped,Vintage Cars,S24_3816,Belgium
10283,33,72.96,Shipped,Vintage Cars,S24_3816,Canada
10296,22,77.15,Shipped,Vintage Cars,S24_3816,Germany
10307,22,91.41,Shipped,Vintage Cars,S24_3816,USA
10316,25,92.25,Shipped,Vintage Cars,S24_3816,UK
10326,20,92.25,Shipped,Vintage Cars,S24_3816,Sweden
10339,42,59.36,Shipped,Vintage Cars,S24_3816,Japan
10350,25,60.34,Shipped,Vintage Cars,S24_3816,Spain
10373,23,100,Shipped,Vintage Cars,S24_3816,Finland
10385,37,85.54,Shipped,Vintage Cars,S24_3816,USA
10396,37,90.57,Shipped,Vintage Cars,S24_3816,USA
10400,42,72.96,Shipped,Vintage Cars,S24_3816,USA
10414,51,76.31,On Hold,Vintage Cars,S24_3816,USA
10108,40,100,Shipped,Classic Cars,S24_3856,Philippines
10122,43,100,Shipped,Classic Cars,S24_3856,France
10135,47,100,Shipped,Classic Cars,S24_3856,USA
10147,23,100,Shipped,Classic Cars,S24_3856,USA
10160,35,100,Shipped,Classic Cars,S24_3856,USA
10170,34,100,Shipped,Classic Cars,S24_3856,Austria
10181,25,100,Shipped,Classic Cars,S24_3856,Norway
10192,45,100,Shipped,Classic Cars,S24_3856,USA
10203,47,100,Shipped,Classic Cars,S24_3856,Spain
10212,49,100,Shipped,Classic Cars,S24_3856,Spain
10225,40,100,Shipped,Classic Cars,S24_3856,Switzerland
10239,29,100,Shipped,Classic Cars,S24_3856,Finland
10253,39,100,Cancelled,Classic Cars,S24_3856,UK
10266,24,100,Shipped,Classic Cars,S24_3856,Italy
10278,25,100,Shipped,Classic Cars,S24_3856,USA
10287,36,100,Shipped,Classic Cars,S24_3856,Switzerland
10301,50,100,Shipped,Classic Cars,S24_3856,Norway
10310,45,100,Shipped,Classic Cars,S24_3856,Germany
10321,26,100,Shipped,Classic Cars,S24_3856,USA
10331,21,100,Shipped,Classic Cars,S24_3856,USA
10342,42,100,Shipped,Classic Cars,S24_3856,Australia
10355,32,100,Shipped,Classic Cars,S24_3856,Spain
10363,31,94.58,Shipped,Classic Cars,S24_3856,Finland
10378,33,53.27,Shipped,Classic Cars,S24_3856,Spain
10390,45,100,Shipped,Classic Cars,S24_3856,USA
10405,76,100,Shipped,Classic Cars,S24_3856,France
10419,70,100,Shipped,Classic Cars,S24_3856,Austria
10106,50,64.83,Shipped,Planes,S24_3949,Italy
10119,28,70.29,Shipped,Planes,S24_3949,Austria
10131,50,81.89,Shipped,Planes,S24_3949,USA
10143,28,66.19,Shipped,Planes,S24_3949,USA
10155,44,77.11,Shipped,Planes,S24_3949,Finland
10168,27,73.02,Shipped,Planes,S24_3949,USA
10178,30,72.33,Shipped,Planes,S24_3949,France
10198,43,66.19,Shipped,Planes,S24_3949,Philippines
10210,29,69.6,Shipped,Planes,S24_3949,Japan
10222,48,56.64,Shipped,Planes,S24_3949,USA
10235,33,60.05,Shipped,Planes,S24_3949,Canada
10250,40,75.06,Shipped,Planes,S24_3949,USA
10262,48,61.42,Cancelled,Planes,S24_3949,Spain
10275,41,81.89,Shipped,Planes,S24_3949,France
10284,21,55.96,Shipped,Planes,S24_3949,Norway
10296,32,71.65,Shipped,Planes,S24_3949,Germany
10308,43,76.43,Shipped,Planes,S24_3949,USA
10316,30,77.79,Shipped,Planes,S24_3949,UK
10328,35,76.43,Shipped,Planes,S24_3949,Italy
10339,45,96.92,Shipped,Planes,S24_3949,Japan
10351,34,59.37,Shipped,Planes,S24_3949,UK
10361,26,100,Shipped,Planes,S24_3949,Australia
10373,39,73,Shipped,Planes,S24_3949,Finland
10386,41,73.32,Resolved,Planes,S24_3949,Spain
10398,41,68.24,Shipped,Planes,S24_3949,France
10401,64,60.05,On Hold,Planes,S24_3949,USA
10416,18,75.06,Shipped,Planes,S24_3949,Italy
10100,49,34.47,Shipped,Vintage Cars,S24_3969,USA
10110,48,34.47,Shipped,Vintage Cars,S24_3969,UK
10124,46,33.23,Shipped,Vintage Cars,S24_3969,USA
10149,26,38.98,Shipped,Vintage Cars,S24_3969,USA
10162,37,38.98,Shipped,Vintage Cars,S24_3969,USA
10173,35,33.23,Shipped,Vintage Cars,S24_3969,Italy
10182,23,42.26,Shipped,Vintage Cars,S24_3969,USA
10193,22,41.03,Shipped,Vintage Cars,S24_3969,Australia
10204,39,33.23,Shipped,Vintage Cars,S24_3969,USA
10214,44,34.88,Shipped,Vintage Cars,S24_3969,Spain
10227,27,43.9,Shipped,Vintage Cars,S24_3969,France
10242,46,36.93,Shipped,Vintage Cars,S24_3969,USA
10280,33,41.85,spedito,Vintage Cars,S24_3969,Italy
10288,33,40.62,Shipped,Vintage Cars,S24_3969,Singapore
10303,24,40.21,Shipped,Vintage Cars,S24_3969,Spain
10312,31,35.29,Shipped,Vintage Cars,S24_3969,USA
10332,41,77.24,Shipped,Vintage Cars,S24_3969,UK
10346,22,97.44,Shipped,Vintage Cars,S24_3969,USA
10368,46,37.34,Shipped,Vintage Cars,S24_3969,USA
10380,43,95.03,Shipped,Vintage Cars,S24_3969,Spain
10408,15,36.93,Shipped,Vintage Cars,S24_3969,Japan
10420,15,43.49,In Process,Vintage Cars,S24_3969,Australia
10104,26,100,Shipped,Classic Cars,S24_4048,Spain
10115,44,100,Shipped,Classic Cars,S24_4048,USA
10127,20,96.99,Shipped,Classic Cars,S24_4048,USA
10141,40,94.62,Shipped,Classic Cars,S24_4048,Finland
10152,23,100,Shipped,Classic Cars,S24_4048,Australia
10165,24,99.36,Shipped,Classic Cars,S24_4048,Singapore
10176,29,100,Shipped,Classic Cars,S24_4048,Italy
10184,49,100,Shipped,Classic Cars,S24_4048,Spain
10195,34,100,Shipped,Classic Cars,S24_4048,USA
10207,28,100,Shipped,Classic Cars,S24_4048,USA
10220,37,100,Shipped,Classic Cars,S24_4048,Ireland
10230,45,100,Shipped,Classic Cars,S24_4048,Germany
10246,46,100,Shipped,Classic Cars,S24_4048,Spain
10271,22,100,Shipped,Classic Cars,S24_4048,USA
10282,39,100,Shipped,Classic Cars,S24_4048,USA
10292,27,100,Shipped,Classic Cars,S24_4048,USA
10305,36,100,Shipped,Classic Cars,S24_4048,USA
10314,38,100,Shipped,Classic Cars,S24_4048,Denmark
10325,44,100,Shipped,Classic Cars,S24_4048,Norway
10336,31,100,Shipped,Classic Cars,S24_4048,France
10349,23,100,Shipped,Classic Cars,S24_4048,USA
10359,22,100,Shipped,Classic Cars,S24_4048,France
10371,28,50.32,Shipped,Classic Cars,S24_4048,USA
10383,21,93.91,Shipped,Classic Cars,S24_4048,Spain
10394,37,100,Shipped,Classic Cars,S24_4048,Spain
10412,31,100,Shipped,Classic Cars,S24_4048,Spain
10103,25,100,Shipped,Vintage Cars,S24_4258,Norway
10111,26,86.68,Shipped,Vintage Cars,S24_4258,USA
10126,34,100,Shipped,Vintage Cars,S24_4258,Spain
10139,29,100,Shipped,Vintage Cars,S24_4258,Australia
10149,20,90.57,Shipped,Vintage Cars,S24_4258,USA
10163,42,91.55,Shipped,Vintage Cars,S24_4258,USA
10173,22,100,Shipped,Vintage Cars,S24_4258,Italy
10183,47,100,Shipped,Vintage Cars,S24_4258,USA
10193,20,100,Shipped,Vintage Cars,S24_4258,Australia
10206,33,97.39,Shipped,Vintage Cars,S24_4258,Canada
10215,39,90.57,Shipped,Vintage Cars,S24_4258,USA
10228,33,100,Shipped,Vintage Cars,S24_4258,USA
10244,40,86.68,Shipped,Vintage Cars,S24_4258,Spain
10257,46,78.89,Shipped,Vintage Cars,S24_4258,USA
10269,48,97.39,Shipped,Vintage Cars,S24_4258,Austria
10280,21,78.89,Shipped,Vintage Cars,S24_4258,Italy
10290,45,100,Shipped,Vintage Cars,S24_4258,USA
10304,33,100,Shipped,Vintage Cars,S24_4258,France
10312,44,100,Shipped,Vintage Cars,S24_4258,USA
10324,33,100,Shipped,Vintage Cars,S24_4258,USA
10333,39,100,Shipped,Vintage Cars,S24_4258,USA
10348,39,50.31,Shipped,Vintage Cars,S24_4258,Spain
10358,41,100,Shipped,Vintage Cars,S24_4258,Spain
10369,40,86.92,Shipped,Vintage Cars,S24_4258,USA
10382,33,100,Shipped,Vintage Cars,S24_4258,USA
10423,28,78.89,In Process,Vintage Cars,S24_4258,Belgium
10106,26,63.76,Shipped,Planes,S24_4278,Italy
10120,29,85.49,Shipped,Planes,S24_4278,Australia
10133,46,77.52,Shipped,Planes,S24_4278,Spain
10145,33,84.77,Shipped,Planes,S24_4278,USA
10168,48,78.25,Shipped,Planes,S24_4278,USA
10210,40,71,Shipped,Planes,S24_4278,Japan
10223,23,74.62,Shipped,Planes,S24_4278,Australia
10235,40,81.14,Shipped,Planes,S24_4278,Canada
10250,37,74.62,Shipped,Planes,S24_4278,USA
10263,24,75.35,Shipped,Planes,S24_4278,USA
10275,27,62.31,Shipped,Planes,S24_4278,France
10284,21,71,Shipped,Planes,S24_4278,Norway
10297,23,72.45,Shipped,Planes,S24_4278,Ireland
10308,44,83.32,Shipped,Planes,S24_4278,USA
10317,35,83.32,Shipped,Planes,S24_4278,USA
10328,43,60.86,spedito,Planes,S24_4278,Italy
10340,40,84.77,Shipped,Planes,S24_4278,Spain
10353,35,89.9,Shipped,Planes,S24_4278,USA
10361,25,62.46,Shipped,Planes,S24_4278,Australia
10375,43,100,Shipped,Planes,S24_4278,France
10386,50,63.34,Resolved,Planes,S24_4278,Spain
10398,45,78.25,Shipped,Planes,S24_4278,France
10401,52,81.14,On Hold,Planes,S24_4278,USA
10416,48,74.62,spedito,Planes,S24_4278,Italy
10108,31,68.71,Shipped,Classic Cars,S24_4620,Philippines
10122,29,71.14,Shipped,Classic Cars,S24_4620,France
10135,23,87.31,Shipped,Classic Cars,S24_4620,USA
10147,31,64.67,Shipped,Classic Cars,S24_4620,USA
10159,23,67.1,Shipped,Classic Cars,S24_4620,USA
10169,24,94.58,Shipped,Classic Cars,S24_4620,Australia
10180,28,71.14,Shipped,Classic Cars,S24_4620,France
10191,44,66.29,Shipped,Classic Cars,S24_4620,Germany
10211,22,92.16,Shipped,Classic Cars,S24_4620,France
10225,46,70.33,Shipped,Classic Cars,S24_4620,Switzerland
10238,22,93.77,Shipped,Classic Cars,S24_4620,Denmark
10252,38,87.31,Shipped,Classic Cars,S24_4620,France
10264,47,83.27,Shipped,Classic Cars,S24_4620,USA
10276,48,75.18,Shipped,Classic Cars,S24_4620,USA
10287,40,88.12,Shipped,Classic Cars,S24_4620,Switzerland
10299,32,80.84,Shipped,Classic Cars,S24_4620,Finland
10310,49,97.01,Shipped,Classic Cars,S24_4620,Germany
10319,43,85.69,Shipped,Classic Cars,S24_4620,USA
10331,41,100,Shipped,Classic Cars,S24_4620,USA
10343,30,100,Shipped,Classic Cars,S24_4620,France
10355,28,95.39,Shipped,Classic Cars,S24_4620,Spain
10363,43,100,Shipped,Classic Cars,S24_4620,Finland
10378,41,100,Shipped,Classic Cars,S24_4620,Spain
10390,30,82.42,Shipped,Classic Cars,S24_4620,USA
10103,31,100,Shipped,Trucks and Buses,S32_1268,Norway
10114,32,100,Shipped,Trucks and Buses,S32_1268,France
10126,43,96.31,Shipped,Trucks and Buses,S32_1268,Spain
10140,26,100,Shipped,Trucks and Buses,S32_1268,USA
10151,27,100,Shipped,Trucks and Buses,S32_1268,Finland
10164,24,100,Resolved,Trucks and Buses,S32_1268,Austria
10175,22,100,Shipped,Trucks and Buses,S32_1268,UK
10184,46,100,Shipped,Trucks and Buses,S32_1268,Spain
10194,37,97.27,Shipped,Trucks and Buses,S32_1268,France
10207,49,80.9,Shipped,Trucks and Buses,S32_1268,USA
10217,21,100,Shipped,Trucks and Buses,S32_1268,Singapore
10229,25,100,Shipped,Trucks and Buses,S32_1268,USA
10245,37,100,Shipped,Trucks and Buses,S32_1268,USA
10259,45,86.68,Shipped,Trucks and Buses,S32_1268,Singapore
10270,32,85.72,Shipped,Trucks and Buses,S32_1268,Australia
10281,29,82.83,Shipped,Trucks and Buses,S32_1268,USA
10291,26,83.79,Shipped,Trucks and Buses,S32_1268,Sweden
10305,28,100,Shipped,Trucks and Buses,S32_1268,USA
10313,27,87.64,Shipped,Trucks and Buses,S32_1268,Canada
10324,20,98.18,Shipped,Trucks and Buses,S32_1268,USA
10335,44,100,Shipped,Trucks and Buses,S32_1268,USA
10348,42,100,Shipped,Trucks and Buses,S32_1268,Spain
10358,41,100,Shipped,Trucks and Buses,S32_1268,Spain
10371,26,100,Shipped,Trucks and Buses,S32_1268,USA
10382,26,100,Shipped,Trucks and Buses,S32_1268,USA
10411,26,100,Shipped,Trucks and Buses,S32_1268,Canada
10425,41,86.68,In Process,Trucks and Buses,S32_1268,France
10107,20,92.9,Shipped,Motorcycles,S32_1374,USA
10120,22,100,Shipped,Motorcycles,S32_1374,Australia
10133,23,100,Shipped,Motorcycles,S32_1374,Spain
10145,33,93.9,Shipped,Motorcycles,S32_1374,USA
10168,28,100,Shipped,Motorcycles,S32_1374,USA
10188,44,98.89,Shipped,Motorcycles,S32_1374,Norway
10210,46,79.91,Shipped,Motorcycles,S32_1374,Japan
10223,21,100,Shipped,Motorcycles,S32_1374,Australia
10235,41,100,Shipped,Motorcycles,S32_1374,Canada
10250,31,100,Shipped,Motorcycles,S32_1374,USA
10263,31,79.91,Shipped,Motorcycles,S32_1374,USA
10275,23,81.91,Shipped,Motorcycles,S32_1374,France
10285,37,98.89,Shipped,Motorcycles,S32_1374,USA
10297,26,100,Shipped,Motorcycles,S32_1374,Ireland
10308,24,79.91,Shipped,Motorcycles,S32_1374,USA
10318,47,100,Shipped,Motorcycles,S32_1374,USA
10329,45,63.91,Shipped,Motorcycles,S32_1374,USA
10340,55,100,Shipped,Motorcycles,S32_1374,Spain
10353,46,81.17,Shipped,Motorcycles,S32_1374,USA
10363,50,100,Shipped,Motorcycles,S32_1374,Finland
10375,37,100,Shipped,Motorcycles,S32_1374,France
10387,44,94.9,Shipped,Motorcycles,S32_1374,Singapore
10401,49,100,On Hold,Motorcycles,S32_1374,USA
10416,45,100,Shipped,Motorcycles,S32_1374,Italy
10108,27,43.45,Shipped,Motorcycles,S32_2206,Philippines
10122,31,44.66,Shipped,Motorcycles,S32_2206,France
10135,33,40.23,Shipped,Motorcycles,S32_2206,USA
10145,31,35.8,Shipped,Motorcycles,S32_2206,USA
10159,35,35.4,Shipped,Motorcycles,S32_2206,USA
10169,26,39.83,Shipped,Motorcycles,S32_2206,Australia
10180,34,45.46,Shipped,Motorcycles,S32_2206,France
10190,46,32.99,Shipped,Motorcycles,S32_2206,Spain
10211,41,42.24,Shipped,Motorcycles,S32_2206,France
10224,43,39.43,Shipped,Motorcycles,S32_2206,France
10237,26,40.23,Shipped,Motorcycles,S32_2206,USA
10252,36,48.28,Shipped,Motorcycles,S32_2206,France
10264,20,32.59,Shipped,Motorcycles,S32_2206,USA
10276,27,36.61,Shipped,Motorcycles,S32_2206,USA
10285,37,41.03,Shipped,Motorcycles,S32_2206,USA
10299,24,42.24,Shipped,Motorcycles,S32_2206,Finland
10310,36,43.05,Shipped,Motorcycles,S32_2206,Germany
10319,29,38.22,Shipped,Motorcycles,S32_2206,USA
10331,28,100,Shipped,Motorcycles,S32_2206,USA
10343,29,100,Shipped,Motorcycles,S32_2206,France
10355,38,39.83,Shipped,Motorcycles,S32_2206,Spain
10364,48,48.28,Shipped,Motorcycles,S32_2206,France
10378,40,82.46,Shipped,Motorcycles,S32_2206,Spain
10390,41,44.56,Shipped,Motorcycles,S32_2206,USA
10403,30,40.23,Shipped,Motorcycles,S32_2206,UK
10104,35,47.62,Shipped,Trucks and Buses,S32_2509,Spain
10114,28,55.73,Shipped,Trucks and Buses,S32_2509,France
10127,45,51.95,Shipped,Trucks and Buses,S32_2509,USA
10141,24,45.99,Shipped,Trucks and Buses,S32_2509,Finland
10151,41,63.85,Shipped,Trucks and Buses,S32_2509,Finland
10165,48,45.99,Shipped,Trucks and Buses,S32_2509,Singapore
10175,50,63.31,Shipped,Trucks and Buses,S32_2509,UK
10184,33,62.77,Shipped,Trucks and Buses,S32_2509,Spain
10195,32,43.29,Shipped,Trucks and Buses,S32_2509,USA
10207,27,60.06,Shipped,Trucks and Buses,S32_2509,USA
10219,35,55.19,Shipped,Trucks and Buses,S32_2509,USA
10229,23,54.11,Shipped,Trucks and Buses,S32_2509,USA
10246,35,48.7,Shipped,Trucks and Buses,S32_2509,Spain
10259,40,43.83,Shipped,Trucks and Buses,S32_2509,Singapore
10271,35,47.62,Shipped,Trucks and Buses,S32_2509,USA
10281,31,55.19,Shipped,Trucks and Buses,S32_2509,USA
10292,50,46.53,Shipped,Trucks and Buses,S32_2509,USA
10305,40,57.9,Shipped,Trucks and Buses,S32_2509,USA
10313,38,45.45,Shipped,Trucks and Buses,S32_2509,Canada
10325,38,100,Shipped,Trucks and Buses,S32_2509,Norway
10335,40,60.6,Shipped,Trucks and Buses,S32_2509,USA
10349,33,46.53,Shipped,Trucks and Buses,S32_2509,USA
10359,36,100,Shipped,Trucks and Buses,S32_2509,France
10371,20,66.47,Shipped,Trucks and Buses,S32_2509,USA
10383,32,53.18,Shipped,Trucks and Buses,S32_2509,Spain
10394,36,62.77,Shipped,Trucks and Buses,S32_2509,Spain
10412,19,48.7,Shipped,Trucks and Buses,S32_2509,Spain
10425,11,43.83,In Process,Trucks and Buses,S32_2509,France
10104,49,65.87,Shipped,Trains,S32_3207,Spain
10116,27,63.38,Shipped,Trains,S32_3207,Belgium
10127,29,70.84,Shipped,Trains,S32_3207,USA
10142,42,74.57,Shipped,Trains,S32_3207,USA
10152,33,50.95,Shipped,Trains,S32_3207,Australia
10165,44,53.44,Shipped,Trains,S32_3207,Singapore
10176,22,64,Shipped,Trains,S32_3207,Italy
10184,48,50.95,Shipped,Trains,S32_3207,Spain
10195,33,54.68,Shipped,Trains,S32_3207,USA
10207,45,56.55,Shipped,Trains,S32_3207,USA
10220,20,52.82,Shipped,Trains,S32_3207,Ireland
10230,46,60.9,Shipped,Trains,S32_3207,Germany
10247,40,49.71,Shipped,Trains,S32_3207,Finland
10272,45,64.63,Shipped,Trains,S32_3207,USA
10282,36,59.65,Shipped,Trains,S32_3207,USA
10292,31,67.73,Shipped,Trains,S32_3207,USA
10306,46,50.33,Shipped,Trains,S32_3207,UK
10314,35,66.49,Shipped,Trains,S32_3207,Denmark
10325,28,100,Shipped,Trains,S32_3207,Norway
10336,31,84.71,Shipped,Trains,S32_3207,France
10350,27,100,Shipped,Trains,S32_3207,Spain
10359,22,100,Shipped,Trains,S32_3207,France
10371,30,99.55,Shipped,Trains,S32_3207,USA
10383,44,36.07,Shipped,Trains,S32_3207,Spain
10394,30,60.28,Shipped,Trains,S32_3207,Spain
10413,24,49.71,Shipped,Trains,S32_3207,USA
10103,45,75.63,Shipped,Trucks and Buses,S32_3522,Norway
10113,23,68.52,Shipped,Trucks and Buses,S32_3522,USA
10126,26,62.7,Shipped,Trucks and Buses,S32_3522,Spain
10140,28,60.76,Shipped,Trucks and Buses,S32_3522,USA
10150,49,58.18,Shipped,Trucks and Buses,S32_3522,Singapore
10164,49,54.94,Resolved,Trucks and Buses,S32_3522,Austria
10175,29,74.98,Shipped,Trucks and Buses,S32_3522,UK
10183,49,64.64,Shipped,Trucks and Buses,S32_3522,USA
10194,39,54.94,Shipped,Trucks and Buses,S32_3522,France
10206,36,58.82,Shipped,Trucks and Buses,S32_3522,Canada
10217,39,62.05,Shipped,Trucks and Buses,S32_3522,Singapore
10229,30,73.04,Shipped,Trucks and Buses,S32_3522,USA
10245,44,69.16,Shipped,Trucks and Buses,S32_3522,USA
10258,20,61.41,Shipped,Trucks and Buses,S32_3522,Japan
10270,21,63.35,Shipped,Trucks and Buses,S32_3522,Australia
10281,36,77.57,Shipped,Trucks and Buses,S32_3522,USA
10291,32,71.75,Shipped,Trucks and Buses,S32_3522,Sweden
10304,36,73.04,Shipped,Trucks and Buses,S32_3522,France
10313,34,56.24,Shipped,Trucks and Buses,S32_3522,Canada
10324,48,100,Shipped,Trucks and Buses,S32_3522,USA
10333,33,73.69,Shipped,Trucks and Buses,S32_3522,USA
10348,31,100,Shipped,Trucks and Buses,S32_3522,Spain
10358,36,100,Shipped,Trucks and Buses,S32_3522,Spain
10370,25,100,Shipped,Trucks and Buses,S32_3522,Australia
10382,48,100,Shipped,Trucks and Buses,S32_3522,USA
10411,27,69.16,Shipped,Trucks and Buses,S32_3522,Canada
10424,44,61.41,In Process,Trucks and Buses,S32_3522,Spain
10106,33,72.92,Shipped,Vintage Cars,S32_4289,Italy
10120,29,72.23,Shipped,Vintage Cars,S32_4289,Australia
10133,49,57.1,Shipped,Vintage Cars,S32_4289,Spain
10144,20,81.86,Shipped,Vintage Cars,S32_4289,Belgium
10168,31,73.61,Shipped,Vintage Cars,S32_4289,USA
10210,39,59.16,Shipped,Vintage Cars,S32_4289,Japan
10223,20,66.04,Shipped,Vintage Cars,S32_4289,Australia
10235,34,77.73,Shipped,Vintage Cars,S32_4289,Canada
10250,50,61.22,Shipped,Vintage Cars,S32_4289,USA
10262,40,79.11,Cancelled,Vintage Cars,S32_4289,Spain
10275,28,63.97,Shipped,Vintage Cars,S32_4289,France
10284,50,81.86,Shipped,Vintage Cars,S32_4289,Norway
10297,28,79.8,Shipped,Vintage Cars,S32_4289,Ireland
10308,46,66.04,Shipped,Vintage Cars,S32_4289,USA
10316,24,59.16,Shipped,Vintage Cars,S32_4289,UK
10328,24,81.17,Shipped,Vintage Cars,S32_4289,Italy
10340,39,59.16,Shipped,Vintage Cars,S32_4289,Spain
10353,40,44.51,Shipped,Vintage Cars,S32_4289,USA
10361,49,72.33,Shipped,Vintage Cars,S32_4289,Australia
10375,44,82.26,Shipped,Vintage Cars,S32_4289,France
10388,35,100,Shipped,Vintage Cars,S32_4289,USA
10398,22,67.41,Shipped,Vintage Cars,S32_4289,France
10401,62,77.73,On Hold,Vintage Cars,S32_4289,USA
10416,26,61.22,Shipped,Vintage Cars,S32_4289,Italy
10108,31,100,Shipped,Motorcycles,S32_4485,Philippines
10121,25,86.74,Shipped,Motorcycles,S32_4485,France
10135,30,89.8,Shipped,Motorcycles,S32_4485,USA
10145,27,100,Shipped,Motorcycles,S32_4485,USA
10159,23,100,Shipped,Motorcycles,S32_4485,USA
10169,34,100,Shipped,Motorcycles,S32_4485,Australia
10180,22,100,Shipped,Motorcycles,S32_4485,France
10190,42,85.72,Shipped,Motorcycles,S32_4485,Spain
10211,37,100,Shipped,Motorcycles,S32_4485,France
10224,30,100,Shipped,Motorcycles,S32_4485,France
10237,27,100,Shipped,Motorcycles,S32_4485,USA
10252,25,100,Shipped,Motorcycles,S32_4485,France
10264,34,97.97,Shipped,Motorcycles,S32_4485,USA
10276,38,100,Shipped,Motorcycles,S32_4485,USA
10285,26,100,Shipped,Motorcycles,S32_4485,USA
10299,38,100,Shipped,Motorcycles,S32_4485,Finland
